code,group,name,kana,lat,lon,edited20231104
67511,広島県,呉,クレ,34.24,132.55,
67566,広島県,倉橋,クラハシ,34.09166667,132.4883333,
67576,広島県,呉市蒲刈,クレシカマガリ,34.165,132.7483333,
68022,島根県,西郷,サイゴウ,36.20333333,133.3333333,
68046,島根県,西郷岬,サイゴウミサキ,36.17833333,133.3233333,
68056,島根県,海士,アマ,36.09666667,133.0966667,
68091,島根県,鹿島,カシマ,35.52,132.9833333,
68121,島根県,斐川,ヒカワ,35.41333333,132.89,
68132,島根県,松江,マツエ,35.45666667,133.065,
68156,島根県,出雲,イズモ,35.33166667,132.73,
68166,島根県,大東,ダイトウ,35.31833333,132.965,
68181,島根県,伯太,ハクタ,35.35,133.2733333,
68206,島根県,佐田,サダ,35.22166667,132.7233333,
68246,島根県,大田,オオダ,35.19,132.4966667,
68261,島根県,掛合,カケヤ,35.19666667,132.815,
68276,島根県,横田,ヨコタ,35.17333333,133.1033333,
68286,島根県,福光,フクミツ,35.07,132.3333333,
68306,島根県,赤名,アカナ,35.00166667,132.7116667,
68346,島根県,桜江,サクラエ,34.95333333,132.3333333,
68351,島根県,川本,カワモト,34.97666667,132.4916667,
68376,島根県,浜田,ハマダ,34.89666667,132.07,
68401,島根県,瑞穂,ミズホ,34.85333333,132.53,
68421,島根県,三隅,ミスミ,34.795,131.9483333,
68431,島根県,弥栄,ヤサカ,34.77666667,132.1083333,
68436,島根県,波佐,ハザ,34.78,132.1966667,
68456,島根県,高津,タカツ,34.675,131.79,
68462,島根県,益田,マスダ,34.67666667,131.8433333,
68501,島根県,匹見,ヒキミ,34.57166667,132.0166667,
68516,島根県,津和野,ツワノ,34.46166667,131.77,
68541,島根県,吉賀,ヨシカ,34.39166667,131.8933333,
69006,鳥取県,境,サカイ,35.54333333,133.235,
69021,鳥取県,塩津,シオツ,35.52333333,133.5666667,
69041,鳥取県,青谷,アオヤ,35.52,133.9966667,
69052,鳥取県,湖山,コヤマ,35.53,134.165,
69061,鳥取県,岩井,イワイ,35.55833333,134.36,
69076,鳥取県,米子,ヨナゴ,35.43333333,133.3383333,
69101,鳥取県,倉吉,クラヨシ,35.47333333,133.8383333,
69111,鳥取県,鹿野,シカノ,35.41333333,134.0166667,
69122,鳥取県,鳥取,トットリ,35.48666667,134.2383333,
69152,鳥取県,大山,ダイセン,35.39333333,133.5366667,
69161,鳥取県,関金,セキガネ,35.37833333,133.7566667,
69181,鳥取県,佐治,サジ,35.32833333,134.1133333,
69196,鳥取県,若桜,ワカサ,35.33333333,134.405,
69222,鳥取県,江尾,エビ,35.28833333,133.4833333,
69246,鳥取県,智頭,チズ,35.26333333,134.24,
69271,鳥取県,茶屋,チャヤ,35.18666667,133.23,
71066,徳島県,池田,イケダ,34.02333333,133.795,
71087,徳島県,穴吹,アナブキ,34.04,134.1566667,
71106,徳島県,徳島,トクシマ,34.06666667,134.5733333,
71106,徳島県,徳島,トクシマ,34.06666667,134.5716667,
71136,徳島県,半田,ハンダ,33.99,134.0366667,
71191,徳島県,京上,キョウジョウ,33.86666667,133.9033333,
71211,徳島県,福原旭,フクハラアサヒ,33.87833333,134.3883333,
71231,徳島県,蒲生田,カモダ,33.83666667,134.7416667,
71251,徳島県,木頭,キトウ,33.77166667,134.1983333,
71266,徳島県,日和佐,ヒワサ,33.73166667,134.5383333,
71291,徳島県,海陽,カイヨウ,33.61166667,134.355,
72061,香川県,内海,ウチノミ,34.47166667,134.2733333,
72086,香川県,高松,タカマツ,34.31833333,134.0533333,
72111,香川県,多度津,タドツ,34.275,133.7516667,
72121,香川県,滝宮,タキノミヤ,34.23666667,133.9233333,
72126,香川県,香南,コウナン,34.21333333,134.015,
72146,香川県,引田,ヒケタ,34.21333333,134.4066667,
72161,香川県,財田,サイタ,34.12,133.7716667,
72176,徳島県,竜王山,リュウオウザン,34.11333333,134.05,
73001,愛媛県,大三島,オオミシマ,34.25,133.0066667,
73071,愛媛県,玉川,タマガワ,34.01833333,132.94,
73076,愛媛県,今治,イマバリ,34.05333333,132.975,
73126,愛媛県,西条,サイジョウ,33.915,133.08,
73141,愛媛県,新居浜,ニイハマ,33.93666667,133.3383333,
73151,愛媛県,四国中央,シコクチュウオウ,33.98166667,133.5816667,
73152,愛媛県,富郷,トミサト,33.915,133.51,
73166,愛媛県,松山,マツヤマ,33.84333333,132.7766667,
73166,愛媛県,松山,マツヤマ,33.835,132.7933333,
73168,愛媛県,松山南吉田,マツヤマミナミヨシダ,33.82666667,132.6983333,
73231,愛媛県,上林,カミハヤシ,33.73833333,132.89,
73247,愛媛県,成就社,ジョウジュシャ,33.795,133.1316667,
73256,愛媛県,長浜,ナガハマ,33.61666667,132.48,
73271,愛媛県,中山,ナカヤマ,33.63833333,132.7083333,
73276,愛媛県,久万,クマ,33.66333333,132.895,
73306,愛媛県,大洲,オオズ,33.50833333,132.535,
73321,愛媛県,獅子越峠,シシゴエトウゲ,33.54333333,132.8316667,
73341,愛媛県,瀬戸,セト,33.44666667,132.2566667,
73351,愛媛県,八幡浜,ヤワタハマ,33.44833333,132.4333333,
73406,愛媛県,宇和,ウワ,33.36666667,132.5033333,
73442,愛媛県,宇和島,ウワジマ,33.22666667,132.5516667,
73446,愛媛県,近永,チカナガ,33.25333333,132.675,
73516,愛媛県,御荘,ミショウ,32.96333333,132.57,
74056,高知県,本川,ホンガワ,33.765,133.3383333,
74071,高知県,本山,モトヤマ,33.75333333,133.575,
74101,高知県,池川,イケガワ,33.60666667,133.17,
74126,高知県,繁藤,シゲトウ,33.67833333,133.685,
74136,高知県,大栃,オオドチ,33.69833333,133.875,
74151,高知県,魚梁瀬,ヤナセ,33.615,134.1083333,
74166,高知県,佐川,サカワ,33.51166667,133.2716667,
74182,高知県,高知,コウチ,33.56666667,133.5483333,
74182,高知県,高知,コウチ,33.56666667,133.5516667,
74187,高知県,後免,ゴメン,33.59,133.6433333,
74188,高知県,南国日章,ナンコクニッショウ,33.545,133.6683333,
74237,高知県,船戸,フナト,33.41666667,133.0883333,
74238,高知県,鳥形山,トリガタヤマ,33.48,133.0833333,
74271,高知県,安芸,アキ,33.48833333,133.9333333,
74276,高知県,田野,タノ,33.42666667,134.0066667,
74296,高知県,梼原,ユスハラ,33.39,132.9216667,
74311,高知県,須崎,スサキ,33.385,133.2766667,
74336,高知県,佐喜浜,サキハマ,33.41166667,134.1983333,
74361,高知県,窪川,クボカワ,33.20666667,133.1283333,
74372,高知県,室戸岬,ムロトミサキ,33.25166667,134.1766667,
74372,高知県,室戸岬,ムロトミサキ,33.24666667,134.175,
74381,高知県,江川崎,エカワサキ,33.17,132.7916667,
74391,高知県,大正,タイショウ,33.19333333,132.9716667,
74436,高知県,佐賀,サガ,33.07833333,133.1016667,
74447,高知県,宿毛,スクモ,32.92,132.695,
74456,高知県,中村,ナカムラ,32.99,132.92,
74506,高知県,三崎,ミサキ,32.795,132.8716667,
74516,高知県,清水,シミズ,32.72166667,133.01,
81011,山口県,須佐,スサ,34.615,131.6233333,
81071,山口県,萩,ハギ,34.41,131.405,
81116,山口県,油谷,ユヤ,34.37,131.055,
81146,山口県,篠生,シノブ,34.33833333,131.6266667,
81151,山口県,徳佐,トクサ,34.39833333,131.725,
81167,山口県,羅漢山,ラカンザン,34.35,132.0633333,
81196,山口県,秋吉台,アキヨシダイ,34.235,131.3066667,
81228,山口県,鹿野,カノ,34.225,131.815,
81231,山口県,広瀬,ヒロセ,34.26166667,131.9516667,
81266,山口県,豊田,トヨタ,34.18666667,131.0766667,
81271,山口県,東厚保,ヒガシアツ,34.11833333,131.1816667,
81286,山口県,山口,ヤマグチ,34.16166667,131.4616667,
81301,山口県,和田,ワダ,34.17,131.7533333,
81321,山口県,岩国,イワクニ,34.155,132.1783333,
81371,山口県,防府,ホウフ,34.04,131.5333333,
81386,山口県,下松,クダマツ,34.01,131.8716667,
81397,山口県,玖珂,クガ,34.095,132.075,
81428,山口県,下関,シモノセキ,33.94833333,130.925,
81428,山口県,下関,シモノセキ,33.95666667,130.9383333,
81436,山口県,宇部,ウベ,33.93,131.2783333,
81481,山口県,柳井,ヤナイ,33.95833333,132.1133333,
81486,山口県,安下庄,アゲノショウ,33.90333333,132.2933333,
82036,福岡県,小呂島,オロノシマ,33.86333333,130.035,
82046,福岡県,宗像,ムナカタ,33.80833333,130.5383333,
82056,福岡県,八幡,ヤハタ,33.85166667,130.7433333,
82068,福岡県,空港北町,クウコウキタマチ,33.845,131.035,
82097,福岡県,東谷,ヒガシタニ,33.77833333,130.865,
82101,福岡県,行橋,ユクハシ,33.71333333,130.975,
82136,福岡県,飯塚,イイヅカ,33.65166667,130.6933333,
82171,福岡県,前原,マエバル,33.56,130.19,
82182,福岡県,福岡,フクオカ,33.58166667,130.375,
82182,福岡県,福岡,フクオカ,33.58166667,130.3766667,
82186,福岡県,博多,ハカタ,33.58333333,130.4516667,
82191,福岡県,太宰府,ダザイフ,33.49666667,130.49,
82206,福岡県,添田,ソエダ,33.55833333,130.855,
82241,福岡県,早良脇山,サワラワキヤマ,33.48833333,130.3533333,
82261,福岡県,朝倉,アサクラ,33.40666667,130.695,
82272,福岡県,英彦山,ヒコサン,33.48833333,130.9233333,
82306,福岡県,久留米,クルメ,33.30333333,130.4933333,
82316,福岡県,耳納山,ミノウサン,33.29166667,130.625,
82317,福岡県,黒木,クロギ,33.225,130.645,
82331,福岡県,柳川,ヤナガワ,33.16,130.4033333,
82361,福岡県,大牟田,オオムタ,33.00666667,130.4666667,
83021,大分県,国見,クニミ,33.67833333,131.575,
83051,大分県,中津,ナカツ,33.58666667,131.245,
83061,大分県,豊後高田,ブンゴタカダ,33.57,131.4333333,
83096,大分県,耶馬渓,ヤバケイ,33.445,131.115,
83106,大分県,院内,インナイ,33.42,131.3166667,
83121,大分県,杵築,キツキ,33.41666667,131.5966667,
83126,大分県,武蔵,ムサシ,33.47833333,131.7366667,
83137,大分県,日田,ヒタ,33.32166667,130.9283333,
83191,大分県,玖珠,クス,33.29166667,131.155,
83201,大分県,湯布院,ユフイン,33.25333333,131.3466667,
83216,大分県,大分,オオイタ,33.235,131.6183333,
83226,大分県,佐賀関,サガノセキ,33.24833333,131.865,
83242,大分県,椿ヶ鼻,ツバキガハナ,33.19,130.915,
83286,大分県,臼杵,ウスキ,33.13166667,131.7966667,
83341,大分県,犬飼,イヌカイ,33.065,131.6316667,
83371,大分県,竹田,タケタ,32.97333333,131.3983333,
83401,大分県,佐伯,サイキ,32.95,131.9016667,
83431,大分県,宇目,ウメ,32.845,131.675,
83476,大分県,蒲江,カマエ,32.795,131.9233333,
84012,長崎県,鰐浦,ワニウラ,34.69833333,129.445,
84072,長崎県,厳原,イヅハラ,34.19666667,129.2916667,
84076,長崎県,美津島,ミツシマ,34.285,129.33,
84121,長崎県,芦辺,アシベ,33.8,129.7216667,
84122,長崎県,石田,イシダ,33.74833333,129.785,
84171,長崎県,平戸,ヒラド,33.36,129.55,
84183,長崎県,松浦,マツウラ,33.34166667,129.7116667,
84266,長崎県,佐世保,サセボ,33.15833333,129.7266667,
84306,長崎県,西海,サイカイ,33.01333333,129.6516667,
84341,長崎県,有川,アリカワ,32.98166667,129.1183333,
84361,長崎県,長浦岳,ナガウラダケ,32.90833333,129.7383333,
84371,長崎県,大村,オオムラ,32.91666667,129.9133333,
84441,長崎県,諫早,イサハヤ,32.84333333,130.025,
84496,長崎県,長崎,ナガサキ,32.73333333,129.8666667,
84519,長崎県,雲仙岳,ウンゼンダケ,32.73666667,130.2616667,
84519,長崎県,雲仙岳,ウンゼンダケ,32.73666667,130.25,
84523,長崎県,島原,シマバラ,32.76,130.3616667,
84536,長崎県,福江,フクエ,32.69333333,128.8266667,
84537,長崎県,上大津,カミオオヅ,32.665,128.8316667,
84561,長崎県,口之津,クチノツ,32.61166667,130.1933333,
84597,長崎県,脇岬,ワキミサキ,32.58166667,129.7766667,
85033,佐賀県,唐津,カラツ,33.45833333,129.955,
85046,佐賀県,北山,ホクザン,33.41333333,130.22,
85106,佐賀県,鳥栖,トス,33.385,130.5166667,
85116,佐賀県,伊万里,イマリ,33.26666667,129.8783333,
85142,佐賀県,佐賀,サガ,33.265,130.305,
85161,佐賀県,嬉野,ウレシノ,33.11666667,129.995,
85166,佐賀県,白石,シロイシ,33.18333333,130.1483333,
85176,佐賀県,川副,カワソエ,33.14833333,130.3016667,
86006,熊本県,鹿北,カホク,33.115,130.6916667,
86066,熊本県,南小国,ミナミオグニ,33.10333333,131.0666667,
86086,熊本県,岱明,タイメイ,32.915,130.5116667,
86101,熊本県,菊池,キクチ,32.945,130.7816667,
86111,熊本県,阿蘇乙姫,アソオトヒメ,32.94666667,131.04,
86141,熊本県,熊本,クマモト,32.81333333,130.7066667,
86141,熊本県,熊本,クマモト,32.82166667,130.715,
86146,熊本県,益城,マシキ,32.83666667,130.855,
86157,熊本県,南阿蘇,ミナミアソ,32.83166667,131.0133333,
86161,熊本県,高森,タカモリ,32.82166667,131.125,
86181,熊本県,宇土,ウト,32.7,130.6566667,
86197,熊本県,山都,ヤマト,32.71166667,130.9583333,
86216,熊本県,三角,ミスミ,32.61166667,130.4783333,
86236,熊本県,甲佐,コウサ,32.67166667,130.8166667,
86271,熊本県,松島,マツシマ,32.515,130.4466667,
86316,熊本県,本渡,ホンド,32.46833333,130.18,
86336,熊本県,八代,ヤツシロ,32.47333333,130.6066667,
86396,熊本県,田浦,タノウラ,32.36333333,130.5083333,
86407,熊本県,山江,ヤマエ,32.30166667,130.7466667,
86411,熊本県,五木,イツキ,32.395,130.8266667,
86451,熊本県,水俣,ミナマタ,32.205,130.4066667,
86461,熊本県,一勝地,イッショウチ,32.245,130.645,
86467,熊本県,人吉,ヒトヨシ,32.21666667,130.755,
86477,熊本県,上,ウエ,32.225,130.905,
86478,熊本県,多良木,タラギ,32.295,130.95,
86481,熊本県,湯前横谷,ユノマエヨコタニ,32.26333333,131.0433333,
86491,熊本県,牛深,ウシブカ,32.19666667,130.0266667,
87041,宮崎県,高千穂,タカチホ,32.71166667,131.29,
87066,宮崎県,古江,フルエ,32.71166667,131.82,
87071,宮崎県,鞍岡,クラオカ,32.64333333,131.1566667,
87086,宮崎県,日之影,ヒノカゲ,32.68166667,131.4066667,
87127,宮崎県,諸塚,モロツカ,32.51666667,131.335,
87136,宮崎県,北方,キタカタ,32.56166667,131.525,
87141,宮崎県,延岡,ノベオカ,32.58166667,131.6566667,
87141,宮崎県,延岡,ノベオカ,32.57833333,131.6333333,
87157,宮崎県,椎葉,シイバ,32.475,131.1033333,
87181,宮崎県,日向,ヒュウガ,32.40833333,131.6,
87206,宮崎県,神門,ミカド,32.385,131.3316667,
87231,宮崎県,西米良,ニシメラ,32.24,131.1516667,
87251,宮崎県,都農,ツノ,32.28333333,131.5416667,
87293,宮崎県,高鍋,タカナベ,32.12333333,131.475,
87301,宮崎県,加久藤,カクトウ,32.04666667,130.81,
87331,宮崎県,西都,サイト,32.06333333,131.4133333,
87346,宮崎県,えびの高原,エビノコウゲン,31.945,130.84,
87352,宮崎県,小林,コバヤシ,32,130.9533333,
87361,宮崎県,野尻,ノジリ,31.95666667,131.1566667,
87371,宮崎県,国富,クニトミ,32.00666667,131.2966667,
87376,宮崎県,宮崎,ミヤザキ,31.93833333,131.4133333,
87406,宮崎県,田野,タノ,31.84333333,131.3083333,
87412,宮崎県,赤江,アカエ,31.87666667,131.4483333,
87426,宮崎県,都城,ミヤコノジョウ,31.73,131.0816667,
87461,宮崎県,深瀬,フカセ,31.63666667,131.25,
87492,宮崎県,油津,アブラツ,31.57833333,131.4066667,
87492,宮崎県,油津,アブラツ,31.59666667,131.4083333,
87501,宮崎県,串間,クシマ,31.465,131.22,
88061,鹿児島県,阿久根,アクネ,32.02666667,130.2,
88066,鹿児島県,出水,イズミ,32.09333333,130.3516667,
88081,鹿児島県,大口,オオクチ,32.04666667,130.6266667,
88101,鹿児島県,紫尾山,シビサン,31.98,130.3666667,
88107,鹿児島県,さつま柏原,サツマカシワバル,31.91666667,130.455,
88131,鹿児島県,中甑,ナカコシキ,31.835,129.8666667,
88151,鹿児島県,川内,センダイ,31.83333333,130.315,
88166,鹿児島県,溝辺,ミゾベ,31.80333333,130.7183333,
88211,鹿児島県,八重山,ヤエヤマ,31.74666667,130.4383333,
88261,鹿児島県,東市来,ヒガシイチキ,31.66833333,130.3283333,
88286,鹿児島県,牧之原,マキノハラ,31.66166667,130.8433333,
88317,鹿児島県,鹿児島,カゴシマ,31.555,130.5466667,
88331,鹿児島県,輝北,キホク,31.58833333,130.855,
88341,鹿児島県,大隅,オオスミ,31.58,131.005,
88371,鹿児島県,加世田,カセダ,31.415,130.325,
88392,鹿児島県,吉ケ別府,ヨシガベップ,31.45833333,130.8616667,
88406,鹿児島県,志布志,シブシ,31.47833333,131.095,
88432,鹿児島県,喜入,キイレ,31.38666667,130.54,
88442,鹿児島県,鹿屋,カノヤ,31.39166667,130.8633333,
88447,鹿児島県,肝付前田,キモツキマエダ,31.34,130.9383333,
88466,鹿児島県,枕崎,マクラザキ,31.27166667,130.2916667,
88486,鹿児島県,指宿,イブスキ,31.25,130.6366667,
88506,鹿児島県,内之浦,ウチノウラ,31.27666667,131.055,
88536,鹿児島県,田代,タシロ,31.19833333,130.8433333,
88551,鹿児島県,佐多,サタ,31.09333333,130.69,
88612,鹿児島県,種子島,タネガシマ,30.72,130.9816667,
88621,鹿児島県,中種子,ナカタネ,30.605,130.9916667,
88666,鹿児島県,上中,カミナカ,30.40666667,130.9016667,
88686,鹿児島県,屋久島,ヤクシマ,30.385,130.6583333,
88706,鹿児島県,尾之間,オノアイダ,30.235,130.555,
88736,鹿児島県,中之島,ナカノシマ,29.84,129.8666667,
88746,鹿児島県,平島,タイラジマ,29.68333333,129.5283333,
88756,鹿児島県,諏訪之瀬島,スワノセジマ,29.61,129.705,
88776,鹿児島県,小宝島,コダカラジマ,29.225,129.3283333,
88781,鹿児島県,宝島,タカラジマ,29.15166667,129.2016667,
88821,鹿児島県,笠利,カサリ,28.43,129.7116667,
88836,鹿児島県,名瀬,ナゼ,28.37833333,129.495,
88851,鹿児島県,喜界島,キカイジマ,28.32,129.9266667,
88901,鹿児島県,古仁屋,コニヤ,28.14333333,129.315,
88931,鹿児島県,天城,アマギ,27.835,128.88,
88956,鹿児島県,伊仙,イセン,27.67666667,128.9733333,
88971,鹿児島県,沖永良部,オキノエラブ,27.43166667,128.705,
88986,鹿児島県,与論島,ヨロンジマ,27.04333333,128.4016667,
91011,沖縄県,伊是名,イゼナ,26.94833333,127.94,
91021,沖縄県,奥,オク,26.835,128.2716667,
91046,沖縄県,国頭,クニガミ,26.72833333,128.1783333,
91066,沖縄県,本部,モトブ,26.685,127.8983333,
91081,沖縄県,東,ヒガシ,26.63166667,128.1533333,
91096,沖縄県,粟国,アグニ,26.59166667,127.2383333,
91107,沖縄県,名護,ナゴ,26.59333333,127.965,
91121,沖縄県,読谷,ヨミタン,26.40666667,127.7333333,
91141,沖縄県,北原,キタハラ,26.36333333,126.7133333,
91146,沖縄県,久米島,クメジマ,26.33666667,126.8033333,
91151,沖縄県,渡名喜,トナキ,26.37333333,127.1416667,
91161,沖縄県,胡屋,ゴヤ,26.32666667,127.805,
91166,沖縄県,宮城島,ミヤギジマ,26.36333333,127.9716667,
91181,沖縄県,渡嘉敷,トカシキ,26.21,127.3633333,
91197,沖縄県,那覇,ナハ,26.20666667,127.6866667,
91236,沖縄県,安次嶺,アシミネ,26.19333333,127.6383333,
91241,沖縄県,糸数,イトカズ,26.15333333,127.765,
92006,沖縄県,北大東,キタダイトウ,25.94333333,131.3266667,
92011,沖縄県,南大東,ミナミダイトウ,25.82833333,131.2283333,
92012,沖縄県,旧東,キュウトウ,25.84666667,131.2633333,
93012,沖縄県,下地島,シモジシマ,24.82666667,125.1433333,
93041,沖縄県,宮古島,ミヤコジマ,24.79333333,125.2783333,
93042,沖縄県,鏡原,カガミハラ,24.78166667,125.295,
93051,沖縄県,城辺,グスクベ,24.74333333,125.41,
93062,沖縄県,仲筋,ナカスジ,24.65333333,124.675,
94001,沖縄県,伊原間,イバルマ,24.50666667,124.28,
94011,沖縄県,所野,トコロノ,24.46666667,122.9783333,
94017,沖縄県,与那国島,ヨナグニジマ,24.46666667,123.01,
94036,沖縄県,川平,カビラ,24.46666667,124.14,
94062,沖縄県,西表島,イリオモテジマ,24.42666667,123.765,
94081,沖縄県,石垣島,イシガキジマ,24.33666667,124.1633333,
94086,沖縄県,盛山,モリヤマ,24.395,124.245,
94101,沖縄県,大原,オオハラ,24.265,123.8716667,
94116,沖縄県,波照間,ハテルマ,24.055,123.7666667,
